id,title,main_picture,alternative_titles,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,genres,media_type,status,num_episodes
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1787/115817.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1787/115817l.webp""}","{""synonyms"": [""Cheat Pharmacist's Slow Life: Making a Drugstore in Another World""], ""en"": ""Drug Store in Another World: The Slow Life of a Cheat Pharmacist"", ""ja"": ""\u30c1\u30fc\u30c8\u85ac\u5e2b\u306e\u30b9\u30ed\u30fc\u30e9\u30a4\u30d5\uff5e\u7570\u4e16\u754c\u306b\u4f5c\u308d\u3046\u30c9\u30e9\u30c3\u30b0\u30b9\u30c8\u30a2\uff5e""}",2021-07-07,2021-09-22,"Reiji Kirio, formerly a corporate slave, wakes up one day in another world. After discovering that he has gained superhuman pharmaceutical knowledge, he decides to open up a drugstore alongside the canine Noera and the ghostly Mina. There, he tends to the needs of all who visit the shop with potions and the like.

Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore follows the slow but often hectic days of Reiji's drugstore.

[Written by MAL Rewrite]",6.45,7379,1597,156737,60737,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 10, ""name"": ""Fantasy""}, {""id"": 62, ""name"": ""Isekai""}, {""id"": 67, ""name"": ""Medical""}]",tv,finished_airing,12
32407,Clockwork Planet,"{""medium"": ""https://cdn.myanimelist.net/images/anime/5/85989.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/5/85989l.jpg""}","{""synonyms"": [], ""en"": ""Clockwork Planet"", ""ja"": ""\u30af\u30ed\u30c3\u30af\u30ef\u30fc\u30af\u30fb\u30d7\u30e9\u30cd\u30c3\u30c8""}",2017-04-07,2017-06-23,"Legend tells that when the Earth was destroyed, the great clockmaker Y made a replacement from cogs and gears. Naoto Miura is a young boy who aspires to be a great clockmaker. However, despite his unique talent—sensitive hearing that can immediately understand clockwork mechanics from noise alone—he has made little progress. But this changes when a coffin falls from the sky into his apartment, revealing RyuZU, a female automaton forged by Y himself.

News of RyuZU's arrival brings Marie Bell Breguet, the gifted heir of a distinguished line of clockmakers, and her cyborg bodyguard Vainney Halter into Naoto's life as well. When she and Naoto both become embroiled in an action-packed battle for their lives, they discover an uncomfortable truth: the clockwork planet that humanity has lived on for over a millennium is beginning to break down—a secret that many people will kill to protect.

[Written by MAL Rewrite]",6.45,7380,1543,164280,66285,"[{""id"": 10, ""name"": ""Fantasy""}, {""id"": 24, ""name"": ""Sci-Fi""}]",tv,finished_airing,12
706,Comic Party Revolution,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1100/130425.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1100/130425l.webp""}","{""synonyms"": [""Comic Party Revolution TV"", ""Comic Party Revolution (2005)""], ""en"": ""Comic Party: Revolution"", ""ja"": ""\u3053\u307f\u3063\u304f\u30d1\u30fc\u30c6\u30a3\u30fc Revolution""}",2005-04-04,2005-06-28,"A man-made island sits on the edge of Tokyo, well off the beaten path. The time is drawing near when this island of cold concrete will be set afire with passion. People will gather to draw manga, search for manga, and get passionate about manga! It's a joyous celebration of individuals who've staked their entire youths on doujinshi. It's Comic Party!

Kazuki and Mizuki are college students immersing themselves in the otaku subculture. Kazuki has grown more confident in his abilities as a doujinshi (amateur comic) artist, but will all the girls distract him or help him succeed? And what of Taishi's plans for world domination?

(Source: ADV Films)",6.45,7381,6583,10732,4529,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 8, ""name"": ""Drama""}, {""id"": 69, ""name"": ""Otaku Culture""}]",tv,finished_airing,13
57629,Da Yuzhou Shidai,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1782/140596.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1782/140596l.webp""}","{""synonyms"": [], ""en"": ""The Age of Cosmos Exploration"", ""ja"": ""\u5927\u5b87\u5b99\u65f6\u4ee3""}",2024-01-22,2024-04-01,,6.45,7382,14944,843,129,"[{""id"": 1, ""name"": ""Action""}, {""id"": 24, ""name"": ""Sci-Fi""}]",ona,finished_airing,12
15325,"Dakara Boku wa, H ga Dekinai. Recap","{""medium"": ""https://cdn.myanimelist.net/images/anime/4/61181.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/4/61181l.jpg""}","{""synonyms"": [""Dakara Boku wa, H ga Dekinai Episode 7.5"", ""Dakara Boku wa, H ga Dekinai Special""], ""en"": ""So, I Can't Play H! Recap"", ""ja"": ""\u3060\u304b\u3089\u50d5\u306f\u3001H\u304c\u3067\u304d\u306a\u3044\u3002""}",2012-08-24,2012-08-24,Recap episode aired between episodes 7 and 8. ,6.45,7383,4519,27454,12269,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 9, ""name"": ""Ecchi""}, {""id"": 35, ""name"": ""Harem""}, {""id"": 22, ""name"": ""Romance""}, {""id"": 23, ""name"": ""School""}, {""id"": 37, ""name"": ""Supernatural""}]",tv_special,finished_airing,1
660,Denshin Mamotte Shugogetten,"{""medium"": ""https://cdn.myanimelist.net/images/anime/5/3896.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/5/3896l.webp""}","{""synonyms"": [], ""en"": """", ""ja"": ""\u4f1d\u5fc3\u3000\u307e\u3082\u3063\u3066\u5b88\u8b77\u6708\u5929\uff01""}",2000-06-23,2001-11-30,"In the peaceful life of modern Japan, Shaorin and Tasuke explore their relationship amid familiar interventions and new challenges. Shaorin begins to discover why she chose to stay with Tasuke, and Tasuke begins to learn the depth of his love toward Shaorin. 

(Source: ANN)",6.45,7384,9490,4231,1641,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 10, ""name"": ""Fantasy""}, {""id"": 22, ""name"": ""Romance""}, {""id"": 27, ""name"": ""Shounen""}]",ova,finished_airing,8
29413,Dog Days Recap,"{""medium"": ""https://cdn.myanimelist.net/images/anime/5/70713.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/5/70713l.webp""}","{""synonyms"": [], ""en"": """", ""ja"": ""\u30c9\u30c3\u30b0\u30c7\u30a4\u30ba""}",2015-01-11,2015-01-11,Recap of the first two seasons of Dog Days series narrated by Mikako Takahashi. Aired simultaneously with the first episode of the third season.,6.45,7385,8485,5807,1853,"[{""id"": 1, ""name"": ""Action""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 10, ""name"": ""Fantasy""}]",tv_special,finished_airing,1
31851,Dog Days'': Limone Resort Tenbou Onsen!,"{""medium"": ""https://cdn.myanimelist.net/images/anime/10/76892.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/10/76892l.webp""}","{""synonyms"": [""Dog Days 3 Special""], ""en"": """", ""ja"": ""\u30c9\u30c3\u30b0\u30c7\u30a4\u30ba'' Episode 12.5\u300c\u30ea\u30e2\u30fc\u30cd\u30ea\u30be\u30fc\u30c8\u30fb\u5c55\u671b\u6e29\u6cc9\uff01\u300d""}",2015-08-26,2015-08-26,Special episode delivered to customers who pre-order all six Blu-ray and DVD volumes of Dog Days''.,6.45,7386,6992,9351,2996,"[{""id"": 9, ""name"": ""Ecchi""}, {""id"": 10, ""name"": ""Fantasy""}, {""id"": 62, ""name"": ""Isekai""}]",special,finished_airing,1
9493,Dororon Enma-kun Meeramera,"{""medium"": ""https://cdn.myanimelist.net/images/anime/13/75838.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/13/75838l.jpg""}","{""synonyms"": [""Dororon Enma-kun Me-ra Mera"", ""Dororon Enma-kun Meramera""], ""en"": ""Ghastly Prince Enma Burning Up"", ""ja"": ""Dororon\u3048\u3093\u9b54\u304f\u3093 \u30e1\u301c\u30e9\u3081\u3089""}",2011-04-08,2011-06-24,"Meet the Demon Patrol: a hotheaded demon prince; a sultry, half-naked ice princess; a lusty frog-demon spy; a talking wizard hat... and one little girl. This rag-tag group has been charged with the protection of Earth from a multitude of demons who would love nothing more than to bring their world crashing down around them. They'll face off against a vengeful squid, a somnambulant kitty cat, a pot full of snakes, a night-stalking deciduous, a hater of crotches, and even a literal butthead! Descend into an unreality filled with pratfalls, lewd behavior, and enough obscure cultural jetsam to drown us all!

(Source: NIS America)",6.45,7387,5255,19136,6489,"[{""id"": 1, ""name"": ""Action""}, {""id"": 4, ""name"": ""Comedy""}, {""id"": 9, ""name"": ""Ecchi""}, {""id"": 6, ""name"": ""Mythology""}, {""id"": 20, ""name"": ""Parody""}, {""id"": 27, ""name"": ""Shounen""}, {""id"": 31, ""name"": ""Super Power""}, {""id"": 37, ""name"": ""Supernatural""}]",tv,finished_airing,12
1189,Eden's Bowy,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1770/100142.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1770/100142l.webp""}","{""synonyms"": [""EDENsBOwY""], ""en"": """", ""ja"": ""\u30a8\u30c7\u30f3\u30ba\u3000\u30dc\u30a5\u30a4""}",1999-04-06,1999-09-24,"Yorn gazes up at two massive cities floating in the sky and dreams of discovering their mysteries. Without warning, those mysteries come looking for him. Edenic assassins murder his father and Yorn is next on the hit list. A nameless old man and a mysterious young girl help Yorn on his quest to find his long-lost mother and the truth. Known as the God Hunter, Yorn leads a race against the dark designs of the technological overlords.",6.45,7388,7628,7475,2923,"[{""id"": 1, ""name"": ""Action""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 10, ""name"": ""Fantasy""}, {""id"": 22, ""name"": ""Romance""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 27, ""name"": ""Shounen""}]",tv,finished_airing,26
54796,Eternal Boys Next Stage,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1550/135543.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1550/135543l.webp""}","{""synonyms"": [""Eikyuu Shounen Next Stage""], ""en"": """", ""ja"": ""\u6c38\u4e45\u5c11\u5e74 NEXT STAGE""}",2023-06-09,2023-06-09,"It has now been one year since six middle-aged guys with nothing left to lose started this idol group under one rood, with stars in their eyes. Overcoming various hardships and strengthening their bonds one step at a time, they have made progress into their new lives. Now you can watch in theaters the story of what comes next for the Eternal Boys, in this three-vignette feature.

(Source: Polygon Pictures)",6.45,7389,12403,1732,286,"[{""id"": 50, ""name"": ""Adult Cast""}, {""id"": 61, ""name"": ""Idols (Male)""}, {""id"": 19, ""name"": ""Music""}, {""id"": 36, ""name"": ""Slice of Life""}]",movie,finished_airing,3
50657,Feng Qi Luoyang: Shen Ji Shaonian,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1185/120227.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1185/120227l.webp""}","{""synonyms"": [], ""en"": ""Luoyang"", ""ja"": ""\u98ce\u8d77\u6d1b\u9633\u4e4b\u795e\u673a\u5c11\u5e74""}",2021-12-17,2022-03-18,"During the Wu Zhou period, Wu Zetian's imperial examination system severely hindered the interests of the traditional aristocrats. They were prepared to prevent Wu Zetian from ascending the throne. The protagonist Pei Kun came to the divine city Luoyang and was involved in the conspiracy of Chun Qiudao. Through a series of accidents, he tears apart this huge conspiracy.

(Source: Iqiyi)",6.45,7390,14926,849,221,"[{""id"": 1, ""name"": ""Action""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 10, ""name"": ""Fantasy""}, {""id"": 13, ""name"": ""Historical""}]",ona,finished_airing,16
40358,Gal to Kyouryuu,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1603/111352.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1603/111352l.jpg""}","{""synonyms"": [""Gal and Dinosaur"", ""My Roomie Is a Dino"", ""Gyaru to Kyouryuu""], ""en"": ""Gal & Dino"", ""ja"": ""\u30ae\u30e3\u30eb\u3068\u6050\u7adc""}",2020-04-05,2020-12-20,"Wasted from the night before, Kaede wakes up the next morning to find herself at home with a dinosaur she had brought along with her. The two start living together as an odd pair consisting of a typical gal girl and a mute dinosaur going about daily lives. Although not the most experienced paleontologist, Kaede begins to learn more about her new prehistoric roommate through a series of comedic gags and adventures.

[Written by MAL Rewrite]",6.45,7391,4060,34333,10531,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 42, ""name"": ""Seinen""}]",tv,finished_airing,12
58717,Garouden: The Way of the Lone Wolf,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1534/142687.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1534/142687l.webp""}","{""synonyms"": [], ""en"": """", ""ja"": ""\u9913\u72fc\u4f1d: The Way of the Lone Wolf""}",2024-05-23,2024-05-23,"On the run from his troubled past, Juuzou is forced into competing in a deadly underground fighting tournament. Skilled in the respected martial art Takemiya-ryuu, Juuzou must navigate a path filled with formidable foes and his personal demons — all while dealing with a bounty of three million yen on his head and a detective on his trail.

(Source: Netflix, edited)",6.45,7392,6505,11054,4763,"[{""id"": 1, ""name"": ""Action""}, {""id"": 17, ""name"": ""Martial Arts""}]",ona,finished_airing,8
3154,Gatchaman,"{""medium"": ""https://cdn.myanimelist.net/images/anime/6/63307.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/6/63307l.webp""}","{""synonyms"": [""Kagaku Ninja-Tai Gatchaman 1994""], ""en"": """", ""ja"": ""GATCHAMAN""}",1994-10-01,1995-04-01,"In the year 2066, the Republic of Hontworl, a charter member of the United Nations, leaves the organization without explaining its motives. This causes an outrage within the U.N. and places the security of the world on edge. Soon after this incident, Myori, the capital of the Republic of Triad, is attacked by a bird-like, flying fortress known as the Turtle King.

The International Science Organization, which is headed by Dr. Kouzaburou Nanbu, is tasked to deal with this mysterious enemy. At the same time, the leading scientists of the ISO are disappearing. The five members of the Science Ninja Team, the Gatchaman warriors, are called upon to get to the bottom of things.

It's been years since the team has fought Berg Katze and the infamous Galactor organization. Will Ken, also known as the Eagle, still be able to lead his team to victory against this supreme force of evil?",6.45,7393,8292,6095,1677,"[{""id"": 1, ""name"": ""Action""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 17, ""name"": ""Martial Arts""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 31, ""name"": ""Super Power""}]",ova,finished_airing,3
30481,Ginga Tetsudou 999 for Planetarium,"{""medium"": ""https://cdn.myanimelist.net/images/anime/2/72905.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/2/72905l.webp""}","{""synonyms"": [""Galaxy Express 999 for Planetarium""], ""en"": """", ""ja"": ""\u9280\u6cb3\u9244\u9053999 for PLANETARIUM""}",2002-06-01,2002-06-01,"The movie was screened in several Planetariums in Japan and followed the adventures of Tetsuro, Maetel and a bunch of new characters like Nanami Yuma.",6.45,7394,13330,1314,202,"[{""id"": 2, ""name"": ""Adventure""}, {""id"": 8, ""name"": ""Drama""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 29, ""name"": ""Space""}]",movie,finished_airing,1
6733,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,"{""medium"": ""https://cdn.myanimelist.net/images/anime/6/15482.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/6/15482l.webp""}","{""synonyms"": [""Ginga Tetsudo 999: Kimi wa Senshi no You ni Ikirareru ka?""], ""en"": ""Galaxy Express 999: Can You Live Like A Warrior?"", ""ja"": ""\u9280\u6cb3\u9244\u9053\uff19\uff19\uff19\u3000\u541b\u306f\u6226\u58eb\u306e\u3088\u3046\u306b\u751f\u304d\u3089\u308c\u308b\u304b\uff01\uff1f""}",1979-10-11,1979-10-11,A remake of episodes 12-13 of the TV version.,6.45,7395,11537,2276,688,"[{""id"": 8, ""name"": ""Drama""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 29, ""name"": ""Space""}]",tv_special,finished_airing,1
38681,God Eater 3,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1508/96233.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1508/96233l.webp""}","{""synonyms"": [], ""en"": ""God Eater 3"", ""ja"": ""GOD EATER 3""}",2018-11-13,2018-11-13,"The opening promotional animation to Bandai Namco's God Eater 3. The game is slated to be released next month for PS4 and the following year for PC. The story is a sequel to God Eater 2 Rage Burst, just like Resonant Ops. There was a disaster of tremendous proportions, referred to as ""Ash Area"" that devoured Fenrir, and is apparently still ongoing.",6.45,7396,8375,5958,1485,"[{""id"": 1, ""name"": ""Action""}, {""id"": 19, ""name"": ""Music""}, {""id"": 79, ""name"": ""Video Game""}]",ona,finished_airing,1
3285,Himitsu no Akko-chan,"{""medium"": ""https://cdn.myanimelist.net/images/anime/10/5225.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/10/5225l.jpg""}","{""synonyms"": [""Akko's Secret"", ""The Magic Mirror""], ""en"": ""Secrets of Akko-chan"", ""ja"": ""\u3072\u307f\u3064\u306e\u30a2\u30c3\u30b3\u3061\u3083\u3093""}",1969-01-06,1970-10-26,"Atsuko ""Akko-chan"" Kagami (known variously as ""Stilly,"" ""Caroline,"" or ""Julie"" in Western versions of the anime) is an energetic elementary school girl who has an affinity for mirrors. One day, her favorite mirror which was given to Akko by her mother (or in some versions, by her father, as a present from India) is broken, and she prefers to bury it in her yard rather than throw it to the trash can. In her dreams, she is contacted by a spirit (or in some cases the Queen of the Mirror Kingdom) who is moved that the little girl would treat the mirror so respectfully and not simply throw it away. Akko-chan is then given the gift of a magical mirror and taught an enchantment that will allow her to transform into anything she wishes.

(Source: Wikipedia)",6.45,7397,9619,4063,1261,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 10, ""name"": ""Fantasy""}, {""id"": 66, ""name"": ""Mahou Shoujo""}, {""id"": 23, ""name"": ""School""}, {""id"": 25, ""name"": ""Shoujo""}]",tv,finished_airing,94
1694,iDOLM@STER Xenoglossia,"{""medium"": ""https://cdn.myanimelist.net/images/anime/12/41087.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/12/41087l.jpg""}","{""synonyms"": [""Idol Master Xenoglossia"", ""Idolmaster Xenoglossia""], ""en"": ""IDOLM@STER Xenoglossia"", ""ja"": ""\u30a2\u30a4\u30c9\u30eb\u30de\u30b9\u30bf\u30fc XENOGLOSSIA\uff08\u30bc\u30ce\u30b0\u30e9\u30b7\u30a2\uff09""}",2007-04-03,2007-09-25,"107 years ago, the Moon was destroyed in a massive cataclysm that shattered Earth's former satellite into 81 quintillion tons of orbital debris. However, thanks to super-science, the Earth itself was saved and today no one really thinks much about that century-past disaster. Which is why when teenage Haruka Amami auditions for something called the Idolmaster Project, she THINKS she's trying out to be a singing idol. Instead, Haruka finds herself at a secret school run by the Mondenkind Agency, living with a group of other girls who have also been selected as candidates to pilot an iDOL - an advanced robot specifically designed to intercept falling chunks of moon rock. Except, the people who run the Mondenkind Agency aren't exactly knights in shining armor. And then there's the question of whether the iDOLs are really JUST robots. Because from almost the first moment, Haruka starts to feel emotions resonating from within the iDOL called Imber. 

(Source: Sentai Filmworks) ",6.45,7398,4779,24110,7336,"[{""id"": 1, ""name"": ""Action""}, {""id"": 4, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Mecha""}, {""id"": 24, ""name"": ""Sci-Fi""}]",tv,finished_airing,26
18247,IS: Infinite Stratos 2,"{""medium"": ""https://cdn.myanimelist.net/images/anime/12/49359.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/12/49359l.jpg""}","{""synonyms"": [], ""en"": ""Infinite Stratos 2"", ""ja"": ""IS\u3008\u30a4\u30f3\u30d5\u30a3\u30cb\u30c3\u30c8\u30fb\u30b9\u30c8\u30e9\u30c8\u30b9\u30092""}",2013-10-04,2013-12-20,Second season of Infinite Stratos.,6.45,7399,614,405208,233717,"[{""id"": 1, ""name"": ""Action""}, {""id"": 4, ""name"": ""Comedy""}, {""id"": 9, ""name"": ""Ecchi""}, {""id"": 35, ""name"": ""Harem""}, {""id"": 22, ""name"": ""Romance""}, {""id"": 23, ""name"": ""School""}, {""id"": 24, ""name"": ""Sci-Fi""}]",tv,finished_airing,12
3923,Kamen Rider Den-O: Imagin Anime,"{""medium"": ""https://cdn.myanimelist.net/images/anime/6/7059.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/6/7059l.jpg""}","{""synonyms"": [""Masked Rider Den-O: Imagin Anime""], ""en"": """", ""ja"": ""\u4eee\u9762\u30e9\u30a4\u30c0\u30fc\u96fb\u738b: \u30a4\u30de\u30b8\u30f3\u3042\u306b\u3081""}",2008-04-25,2008-04-25,Web and DVD based 10 Episode OVA featuring the Imagin stars of the popular 2007 Kamen Rider Den-O live action tv series.,6.45,7400,12743,1556,565,"[{""id"": 1, ""name"": ""Action""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 4, ""name"": ""Comedy""}, {""id"": 15, ""name"": ""Kids""}, {""id"": 31, ""name"": ""Super Power""}]",ova,finished_airing,10
42491,Kamen Rider Zero-One: Short Anime - Everyone's Daily Life,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1268/108559.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1268/108559l.jpg""}","{""synonyms"": [], ""en"": """", ""ja"": ""\u4eee\u9762\u30e9\u30a4\u30c0\u30fc\u30bc\u30ed\u30ef\u30f3 \u30b7\u30e7\u30fc\u30c8\u30a2\u30cb\u30e1 EVERYONE\u2019S DAILY LIFE""}",2020-07-23,2020-11-08,"A spin-off to the Kamen Rider Zero-One TV series, this series of short anime follows the regular lives of the Kamen Rider Zero-One characters in super deformed anime art style. These shorts were originally released on the Toei Tokusatsu Fanclub (TTFC) app. ",6.45,7401,15650,694,266,"[{""id"": 36, ""name"": ""Slice of Life""}]",ona,finished_airing,5
37711,Koi to Uso: Isshou no Koi/Koi no Kimochi,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1342/122261.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1342/122261l.jpg""}","{""synonyms"": [""Koi to Uso OVA"", ""Love and Lies OVA""], ""en"": ""Love and Lies: Love of a Lifetime/Feelings of Love"", ""ja"": ""\u604b\u3068\u5618 \u4e00\u751f\u306e\u604b / \u604b\u306e\u6c17\u6301\u3061""}",2018-11-16,2018-11-16,Bundled with the limited edition of the 8th manga volume.,6.45,7402,3783,39940,14000,"[{""id"": 8, ""name"": ""Drama""}, {""id"": 22, ""name"": ""Romance""}, {""id"": 23, ""name"": ""School""}]",ova,finished_airing,1
36418,Koneko no Chi: Ponponra Dairyokou,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1019/90915.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1019/90915l.jpg""}","{""synonyms"": [], ""en"": """", ""ja"": ""\u3053\u306d\u3053\u306e\u30c1\u30fc \u30dd\u30f3\u30dd\u30f3\u3089\u30fc\u5927\u65c5\u884c""}",2018-04-08,2018-09-30,"The second season of Koneko no Chii: Ponponra Daibouken is an original story written by mangaka Kanata Konami with ""travel"" as theme.",6.45,7403,10865,2773,804,"[{""id"": 71, ""name"": ""Pets""}, {""id"": 36, ""name"": ""Slice of Life""}]",tv,finished_airing,25
12429,Last Exile: Ginyoku no Fam - Adjournment,"{""medium"": ""https://cdn.myanimelist.net/images/anime/7/34925.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/7/34925l.webp""}","{""synonyms"": [""Last Exile: Ginyoku no Fam Episode 9.5 and Episode 15.5"", ""Last Exile: Ginyoku no Fam Recaps""], ""en"": ""Last Exile: Fam, the Silver Wing Recaps"", ""ja"": ""\u30e9\u30b9\u30c8\u30a8\u30b0\u30b6\u30a4\u30eb-\u9280\u7ffc\u306e\u30d5\u30a1\u30e0-""}",2011-12-17,2012-02-11,"""First adjournment"" (episode 9.5) is a recap of the first nine episodes of Last Exile: Ginyoku no Fam.

""Second adjournment"" (episode 15.5) is a recap of the first Last Exile series.",6.45,7404,7877,6922,2808,"[{""id"": 1, ""name"": ""Action""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 24, ""name"": ""Sci-Fi""}]",tv_special,finished_airing,2
36291,Ling Yu,"{""medium"": ""https://cdn.myanimelist.net/images/anime/12/87671.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/12/87671l.webp""}","{""synonyms"": [""Spiritual Domain"", ""Spiritual Field"", ""Spirit Realm"", ""The World of Fantasy""], ""en"": """", ""ja"": ""\u7075\u57df""}",2015-10-22,2015-12-24,"In the world of Ling Yu(Spiritual Field), there is a continent named Chilan(Red Tide), where warriors and their Spirit Weapons are classified into different levels. Families and clans follow a strict hierarchy, too. Under the leadership of the Xuantian Union, human warriors and the Evil Clan have been engaged in brutal fights on Nether Battlefield for hundreds of years. A Soul-devouring Beast sneaked into the Chilan Continent through a crevice on the Nether Battlefield before it ruthlessly slaughtered the Feng Town and the Gao Town. Qin Lie, a young man from the Ling Town, together with Ling Yushi and Gao Yu whom he had grown up with, was commanded to help the Xuantian Union in the conquest of the Soul-devouring Beast. He did not anticipate that he would be swallowed into a great conspiracy. To protect his friends and to rescue the one he loves, the powers hiding in his veins are awakening.",6.45,7405,8814,5266,1383,"[{""id"": 10, ""name"": ""Fantasy""}]",ona,finished_airing,10
1433,Lupin III: Babylon no Ougon Densetsu,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1915/134262.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1915/134262l.webp""}","{""synonyms"": [""Rupan Sansei: Babylon no Ougon Densetsu""], ""en"": ""Lupin III: The Legend of the Gold of Babylon"", ""ja"": ""\u30eb\u30d1\u30f3\u4e09\u4e16\u3000\u30d0\u30d3\u30ed\u30f3\u306e\u9ec4\u91d1\u4f1d\u8aac""}",1985-07-13,1985-07-13,"Mysterious Babylonian Tablets unearthed in Manhattan provide tantilizing clues about the location of the Tower of Babel - not the biblical one, but the original one, built out of solid gold! 

The Mob is out to get the gold, but so is Lupin III. 

It's Thugs vs. Thieves when Lupin & Co. go up against a fearsome flyswatting Polish Mafia boss, a bevy of beauty-contest policewomen, Zenigata, the hard-luck Interpol Inspector, a mysterious bag-lady AND his own girl-friend in a trans-continental trust-nobody trek after a treasure of biblical proportions! 

(Source: AniDB)",6.45,7406,6790,10038,4786,"[{""id"": 1, ""name"": ""Action""}, {""id"": 50, ""name"": ""Adult Cast""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 4, ""name"": ""Comedy""}, {""id"": 7, ""name"": ""Mystery""}, {""id"": 42, ""name"": ""Seinen""}]",movie,finished_airing,1
40031,Mugyutto! Black Clover,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1066/101736.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1066/101736l.jpg""}","{""synonyms"": [], ""en"": ""Squishy! Black Clover"", ""ja"": ""\u3080\u304e\u3085\u3063\u3068\uff01\u30d6\u30e9\u30c3\u30af\u30af\u30ed\u30fc\u30d0\u30fc""}",2019-07-01,2019-08-19,SD Black Clover short comedy specials released exclusively on dTV.,6.45,7407,5114,20511,7885,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 10, ""name"": ""Fantasy""}, {""id"": 20, ""name"": ""Parody""}, {""id"": 27, ""name"": ""Shounen""}]",ona,finished_airing,8
